2025-09-06T13:01:21+01:00  13:01:21 up 19 days, 23:46,  1 user,  load average: 1.87, 2.19, 2.23
2025-09-06T13:21:22+01:00  13:21:22 up 20 days, 6 min,  1 user,  load average: 3.72, 3.28, 2.79
2025-09-06T13:21:27+01:00  13:21:27 up 20 days, 7 min,  1 user,  load average: 3.50, 3.25, 2.79
2025-09-06T13:21:32+01:00  13:21:32 up 20 days, 7 min,  1 user,  load average: 4.26, 3.41, 2.84
2025-09-06T13:21:37+01:00  13:21:37 up 20 days, 7 min,  1 user,  load average: 4.08, 3.39, 2.84
2025-09-06T13:21:42+01:00  13:21:42 up 20 days, 7 min,  1 user,  load average: 3.91, 3.36, 2.83
2025-09-06T13:21:47+01:00  13:21:47 up 20 days, 7 min,  1 user,  load average: 3.60, 3.31, 2.81
2025-09-06T13:21:52+01:00  13:21:52 up 20 days, 7 min,  1 user,  load average: 3.63, 3.32, 2.82
2025-09-06T13:21:57+01:00  13:21:57 up 20 days, 7 min,  1 user,  load average: 3.98, 3.40, 2.85
2025-09-06T13:22:02+01:00  13:22:02 up 20 days, 7 min,  1 user,  load average: 3.82, 3.37, 2.84
2025-09-06T13:22:07+01:00  13:22:07 up 20 days, 7 min,  1 user,  load average: 5.36, 3.70, 2.95
2025-09-06T13:22:12+01:00  13:22:12 up 20 days, 7 min,  1 user,  load average: 5.01, 3.65, 2.94
2025-09-06T13:22:17+01:00  13:22:17 up 20 days, 7 min,  1 user,  load average: 4.69, 3.61, 2.93
2025-09-06T13:22:22+01:00  13:22:22 up 20 days, 7 min,  1 user,  load average: 5.43, 3.78, 2.99
2025-09-06T13:22:27+01:00  13:22:27 up 20 days, 8 min,  1 user,  load average: 5.24, 3.77, 2.99
2025-09-06T13:22:32+01:00  13:22:32 up 20 days, 8 min,  1 user,  load average: 4.82, 3.71, 2.98
2025-09-06T13:22:37+01:00  13:22:37 up 20 days, 8 min,  1 user,  load average: 5.71, 3.91, 3.05
2025-09-06T13:22:42+01:00  13:22:42 up 20 days, 8 min,  1 user,  load average: 5.26, 3.85, 3.03
2025-09-06T13:22:47+01:00  13:22:47 up 20 days, 8 min,  1 user,  load average: 4.83, 3.78, 3.01
2025-09-06T13:22:52+01:00  13:22:52 up 20 days, 8 min,  1 user,  load average: 4.45, 3.72, 3.00
2025-09-06T13:22:57+01:00  13:22:57 up 20 days, 8 min,  1 user,  load average: 4.25, 3.69, 2.99
2025-09-06T13:23:03+01:00  13:23:03 up 20 days, 8 min,  1 user,  load average: 3.99, 3.64, 2.98
2025-09-06T13:23:08+01:00  13:23:08 up 20 days, 8 min,  1 user,  load average: 3.91, 3.63, 2.98
2025-09-06T13:23:13+01:00  13:23:13 up 20 days, 8 min,  1 user,  load average: 4.08, 3.67, 3.00
2025-09-06T13:23:18+01:00  13:23:18 up 20 days, 8 min,  1 user,  load average: 4.55, 3.78, 3.04
2025-09-06T13:23:23+01:00  13:23:23 up 20 days, 8 min,  1 user,  load average: 4.91, 3.87, 3.07
2025-09-06T13:23:28+01:00  13:23:28 up 20 days, 9 min,  1 user,  load average: 5.40, 3.98, 3.11
2025-09-06T13:23:33+01:00  13:23:33 up 20 days, 9 min,  1 user,  load average: 5.69, 4.07, 3.14
2025-09-06T13:23:38+01:00  13:23:38 up 20 days, 9 min,  1 user,  load average: 5.71, 4.10, 3.16
2025-09-06T13:23:43+01:00  13:23:43 up 20 days, 9 min,  1 user,  load average: 5.25, 4.03, 3.14
2025-09-06T13:23:48+01:00  13:23:48 up 20 days, 9 min,  1 user,  load average: 4.99, 4.00, 3.13
2025-09-06T13:23:53+01:00  13:23:53 up 20 days, 9 min,  1 user,  load average: 5.07, 4.03, 3.15
2025-09-06T13:23:58+01:00  13:23:58 up 20 days, 9 min,  1 user,  load average: 4.91, 4.01, 3.15
2025-09-06T13:24:03+01:00  13:24:03 up 20 days, 9 min,  1 user,  load average: 4.75, 4.00, 3.15
2025-09-06T13:24:08+01:00  13:24:08 up 20 days, 9 min,  1 user,  load average: 4.53, 3.96, 3.14
2025-09-06T13:24:13+01:00  13:24:13 up 20 days, 9 min,  1 user,  load average: 4.65, 4.00, 3.16
2025-09-06T13:24:18+01:00  13:24:18 up 20 days, 9 min,  1 user,  load average: 4.76, 4.03, 3.17
2025-09-06T13:24:23+01:00  13:24:23 up 20 days, 9 min,  1 user,  load average: 4.46, 3.98, 3.16
2025-09-06T13:24:28+01:00  13:24:28 up 20 days, 10 min,  1 user,  load average: 4.42, 3.98, 3.17
2025-09-06T13:24:33+01:00  13:24:33 up 20 days, 10 min,  1 user,  load average: 4.23, 3.95, 3.16
2025-09-06T13:24:38+01:00  13:24:38 up 20 days, 10 min,  1 user,  load average: 4.21, 3.95, 3.16
2025-09-06T13:24:43+01:00  13:24:43 up 20 days, 10 min,  1 user,  load average: 4.27, 3.97, 3.17
2025-09-06T13:24:48+01:00  13:24:48 up 20 days, 10 min,  1 user,  load average: 4.41, 4.00, 3.19
